ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
ASUS ROG Zephyrus S15 Core i7 10th Gen,0,0,0,234990,324990,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/computer/r/g/w/asus-na-gaming-laptop-original-imafwfxbhqtgy8f5.jpeg?q=70
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H,0,0,0,159990,218290,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/a/m/16arh7h-gaming-laptop-lenovo-original-imagmg7xdxhcyrcy.jpeg?q=70
acer Predator Helios 300 Core i5 7th Gen,4.5,3221,691,129999,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features),Dual Fan Cooling with Metal AeroBlade 3D,Upgradable SSD Upto 512 GB and RAM Upto 32 GB,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,2796,236,51490,76890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo Yoga Slim 7 Carbon Core i7 12th Gen,0,0,0,179079,181890,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/c/7/13iap7-thin-and-light-laptop-lenovo-original-imagh4yp5ztbq39w.jpeg?q=70
HP 15s Intel Core i5 12th Gen,4.1,138,11,62899,75059,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/v/i/-original-imagggnnxdzu38xy.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i3 12th Gen,0,0,0,86690,0,Intel Core i3 Processor (12th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/z/x/14alc7-thin-and-light-laptop-lenovo-original-imaggujjhgppfkfg.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,5280,523,49990,70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen,0,0,0,79990,99990,Intel Core i5 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/y/k/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2chzcxhwxk.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4,117,15,56890,92320,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS VivoBook Gaming (2020) Core i7 10th Gen,4.3,273,41,87390,99990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kfeamq80/computer/z/c/z/asus-na-gaming-laptop-original-imafvuye6yhsbnkb.jpeg?q=70
Lenovo IdeaPad Slim 3 Core i3 11th Gen,4.2,19,0,33490,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70
ASUS Ryzen 7 Quad Core 10th Gen,0,0,0,115736,179990,AMD Ryzen 7 Quad Core Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/j/e/5/tuf-a15-gaming-laptop-asus-original-imagft3yegcefztr.jpeg?q=70
HP Envy x360 Creator Intel Evo Core i5 12th Gen,5,6,2,81990,93526,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/r/y/n/x360-bf0059tu-thin-and-light-laptop-hp-original-imagh4z7h3f56xxj.jpeg?q=70
DELL Inspiron Core i5 10th Gen,4.3,232,35,67190,68142,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ken59jk0/computer/v/w/k/dell-original-imafv9tnwfhskwbx.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,276,25,33890,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS,0,0,0,189990,246990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/u/d/s/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjrtmpgfyhs.jpeg?q=70
ASUS Vivobook 14 (2022) Core i5 12th Gen,4.4,27,3,66990,82990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/2/t/-original-imagg6t9xpv4rr8v.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.5,5179,566,59990,81990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
Lenovo IdeaPad 3 Core i5 12th Gen,4.1,95,12,60990,82490,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70
DELL Allienware Core i7 12th Gen,0,0,0,168990,221774,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/d/z/alienware-m15-r7-gaming-laptop-dell-original-imagjwuuwrqkdbpk.jpeg?q=70
Lenovo IdeaPad Flex 5 Ryzen 7 Octa Core 5700U,0,0,0,97890,0,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/z/x/14alc7-thin-and-light-laptop-lenovo-original-imaggujjhgppfkfg.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,2796,236,51490,76890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
MSI GF63 Thin Core i5 9th Gen,4.5,1197,151,59990,72990,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ke353m80/computer/p/q/m/msi-original-imafuurxjxzy4zcn.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4.1,45,10,58900,93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP Pavilion Gaming Core i7 11th Gen,4.7,12,2,74600,107500,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,5280,523,49990,70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
ASUS ROG Zephyrus G15 with 90Whr Battery Ryzen 7 Octa Core 6800HS,0,0,0,162990,195990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/i/a/j/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjretgk4jgr.jpeg?q=70
DELL G15 Core i7 11th Gen,4.3,15,0,96999,114359,NVIDIA GEFORCE RTX 3050 Ti,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/d/t/na-gaming-laptop-dell-original-imag7chwnuytxb8e.jpeg?q=70
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen,0,0,0,79990,99990,Intel Core i5 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/z/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2c6j8rmwsh.jpeg?q=70
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,1674,189,44276,68490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70
ASUS Vivobook Flip 14 (2022) Touch Panel Core i5 12th Gen,4.1,24,3,75490,92990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/g/p/-original-imaggskghfjzams4.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen,3.4,8,1,66900,97890,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/l/5/-original-imagn45vcp27uwe5.jpeg?q=70
DELL Alienware Core i9 12th Gen,0,0,0,304990,350628,Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,1 TB HDD|1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/w/c/alienware-x15-r2-gaming-laptop-dell-original-imagjh6q9spzzxmu.jpeg?q=70
Lenovo IdeaPad Slim 3 Core i3 11th Gen,4.2,19,0,33490,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4.3,241,28,60990,93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
ASUS Core i7 12th Gen,0,0,0,98900,129900,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/y/v/fx517zc-hn083ws-gaming-laptop-asus-original-imagh46pgph8abfy.jpeg?q=70
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7,4.5,1238,158,87990,107990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,276,25,33890,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7343,980,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
HP OMEN Ryzen 7 Octa Core AMD R7,4.7,15,0,99990,117664,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,4.9,8,2,150990,197990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,960,74,33990,60890,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
MSI Crosshair 15 Core i7 12th Gen,4.4,46,8,108900,156990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/p/i/1/crosshair-15-b12uez-gaming-laptop-msi-original-imageymuhhs7djjf.jpeg?q=70
SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen,0,0,0,89990,112990,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/y/f/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb277ppuutjd.jpeg?q=70
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen,4.6,16,2,87990,116990,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
GIGABYTE G5 MD Core i5 11th Gen,0,0,0,76990,132000,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/o/7/-original-imaggsy5m5brezpd.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.5,425,50,76990,108690,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70
ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS,0,0,0,247990,297990,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/m/p/-original-imaggkgybazqhjhp.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,2796,236,51490,76890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP 14s Intel Pentium Quad Core,3.9,470,53,30500,39990,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/i/e/g/14s-dq3033tu-thin-and-light-laptop-hp-original-imagbpb2uunyvvhc.jpeg?q=70
APPLE 2023 MacBook Pro M2 Pro,0,0,0,249900,0,Apple M2 Pro Processor,16 GB Unified Memory RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/o/a/mnwc3hn-a-laptop-apple-original-imagmfhegkrgcnhp.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 12th Gen,0,0,0,84990,103900,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/u/w/15iah7-gaming-laptop-lenovo-original-imagkwgynhhrynkc.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,5280,523,49990,70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5500U,4.4,214,30,50100,70419,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksru0sw0/computer/d/p/w/15-eh1101au-thin-and-light-laptop-hp-original-imag69prbzxur5qq.jpeg?q=70
HP Athlon Dual Core 3050U,3.8,29,4,25490,31690,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/u/a/255-g8-notebook-hp-original-imagjhbj4jf3pjdy.jpeg?q=70
ASUS Pro P5 Core i5 8th Gen,0,0,0,85990,88990,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70
ASUS Vivobook 15 OLED (2022) Core i3 12th Gen,4.6,44,9,52500,66990,Get unparalleled power and reliability with the new Intel 12th Gen CPU,15.6 Inch Full HD OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TUV Rheinland-certified,Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/b/q/-original-imaghsggzmjg7qgn.jpeg?q=70
HP Envy Core i5 10th Gen,4.2,33,7,81990,103279,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kd69z0w0/computer/m/3/u/hp-original-imafu4xzyz5kcr6n.jpeg?q=70
ASUS Vivobook Go 15 OLED (2023) Ryzen 3 Quad Core 7320U,0,0,0,50990,61990,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/v/s/-original-imagnzgjm2xnqmyy.jpeg?q=70
acer Predator Helios 300 Core i7 11th Gen,4.5,474,70,116990,140990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksgehzk0/computer/r/c/k/predator-helios-300-gaming-laptop-acer-original-imag6yjdmwdrksyn.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,525,69,53490,89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
ASUS Chromebook Celeron Dual Core,3.6,388,51,18990,22990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/kwnv6a80/computer/9/c/i/-original-imag9aajekwegabt.jpeg?q=70
MSI GS Core i7 8th Gen,4.1,10,3,149990,169990,512 GB SSD for Reduced Boot Up Time and in Game Loading,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features),Per-Key RGB Gaming Keyboard Helps in Customizing Each Key,https://rukminim1.flixcart.com/image/312/312/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70
ASUS Vivobook Go 15 (2023) Ryzen 5 Quad Core 7520U,0,0,0,52990,62990,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/v/s/-original-imagnzgjbefph23b.jpeg?q=70
Lenovo V15 G2 Core i3 11th Gen,4.1,256,16,39699,59760,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
ASUS Vivobook Go 15 OLED (2023) Ryzen 3 Quad Core 7320U,0,0,0,50990,61990,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/e/y/-original-imagnrhvczzdvm4c.jpeg?q=70
MSI Creator 15 Core i7 10th Gen,0,0,0,214990,223490,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/computer/y/e/h/msi-na-gaming-laptop-original-imafw3zfjxfxmxbe.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.3,211,29,68190,74557,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/d/e/c/na-2-in-1-laptop-dell-original-imafzgengykn567d.jpeg?q=70
realme Book (Slim) Core i3 11th Gen,4.4,12850,1900,46990,54999,Stylish & Portable Thin and Light Laptop,14 inch 2K QHD, IPS LCD Display ( 400nits peak brightness, 100% sRGB, 3:2 aspect ratio, Full Vision Display),Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
HP OMEN Ryzen 5 Hexa Core AMD R5,0,0,0,79490,87716,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
ASUS Core i7 12th Gen,0,0,0,85990,116990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/6/k/p/vivobook-s-15-oled-s3502za-laptop-asus-original-imagfzu6j5yhzzxc.jpeg?q=70
MSI Core i7 12th Gen,0,0,0,67990,83990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/4/z/j/-original-imaghvf8ybzgrerk.jpeg?q=70
acer Nitro 5 Ryzen 5 Hexa Core AMD R5,4.4,336,35,59990,79999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imaghhe6ttguxzkq.jpeg?q=70
ASUS Ryzen 5 Dual Core 5th Gen,4.6,10,1,55990,76990,AMD Ryzen 5 Dual Core Processor (5th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/computer/n/t/t/fa506ic-hn075w-gaming-laptop-asus-original-imagcwugqkffhevx.jpeg?q=70
ASUS Ryzen 5 Dual Core 10th Gen,0,0,0,59990,74990,AMD Ryzen 5 Dual Core Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/l/w/6/vivobook-16x-laptop-asus-original-imagfpxumnphbfsr.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
acer Nitro 5 Ryzen 5 Hexa Core AMD R5,4.3,245,27,67990,92999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imaghhe6ttguxzkq.jpeg?q=70
DELL Core i5 12th Gen,0,0,0,99990,143036,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/u/d/xps-9315-thin-and-light-laptop-dell-original-imagm5shryf2mgwh.jpeg?q=70
MSI Summit E15 Core i7 11th Gen,4,3,2,135990,156990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/t/b/a/msi-original-imafywfftpgtxb9f.jpeg?q=70
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen,0,0,0,199990,224990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/9/t/-original-imaghryqfmnejfxk.jpeg?q=70
ASUS Vivobook 15 OLED (2022) Core i3 12th Gen,4.6,44,9,52500,66990,Get unparalleled power and reliability with the new Intel 12th Gen CPU,15.6 Inch Full HD OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TUV Rheinland-certified,Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/b/q/-original-imaghsggzmjg7qgn.jpeg?q=70
ASUS Core i7 12th Gen,0,0,0,209000,278900,Intel Core i7 Processor (12th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/e/q/zenbook-pro-duo-15-oled-thin-and-light-laptop-asus-original-imagjy3mcutgt6m6.jpeg?q=70
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,0,0,0,166990,207990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/n/d/u/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjexnzcas5v.jpeg?q=70
ASUS Ryzen 5 Hexa Core,0,0,0,75100,75500,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/klphn680/computer/7/n/v/k513ea-bq302ts-thin-and-light-laptop-asus-original-imagyrtuuygy3ph4.jpeg?q=70
